layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_11.csv
logo_chico_cuadrado,583.672923501581,212.7400003373623,54,54,estilo3_artif_out_11.csv
logo_chico_cuadrado,340.39827352389693,163.477380014956,108,108,estilo3_artif_out_11.csv
logo_chico_cuadrado,381.804430950433,189.15407380554825,54,54,estilo3_artif_out_11.csv
logo_chico_cuadrado,259.3057627324015,27.72056241519749,108,108,estilo3_artif_out_11.csv
logo_chico_cuadrado,285.2994354441762,247.23641735035926,54,54,estilo3_artif_out_11.csv
logo_chico_cuadrado,425.5197063088417,86.90066335257143,108,108,estilo3_artif_out_11.csv
logo_chico_cuadrado,331.5851947758347,32.725714263506234,54,54,estilo3_artif_out_11.csv
logo_chico_cuadrado,34.08289896324277,141.79617825429887,108,108,estilo3_artif_out_11.csv
logo_chico_cuadrado,148.44070058315992,34.50594772584736,54,54,estilo3_artif_out_11.csv
logo_chico_rectangular_fino,304.24106614664197,112.09576923865825,270,6.75,estilo3_artif_out_11.csv
logo_chico_cuadrado,323.5814318060875,282.9704091651365,54,54,estilo3_artif_out_11.csv
logo_chico_rectangular_fino,388.2710156030953,291.51520994491875,270,6.75,estilo3_artif_out_11.csv
