layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_14.csv
logo_chico_cuadrado,71.28503727726638,39.1719093779102,54,54,estilo1_artif_out_14.csv
logo_chico_cuadrado,397.5357573945075,95.970819890499115,108,108,estilo1_artif_out_14.csv
logo_chico_cuadrado,241.2909446284175,256.4409595448524,54,54,estilo1_artif_out_14.csv
logo_chico_cuadrado,169.32554952800274,3.3646621042862535,108,108,estilo1_artif_out_14.csv
logo_chico_cuadrado,312.9771906416863,54.95920856483281,54,54,estilo1_artif_out_14.csv
logo_chico_cuadrado,580.2813658956438,149.14324209094048,108,108,estilo1_artif_out_14.csv
logo_chico_cuadrado,145.6603336147964,253.8366800174117,54,54,estilo1_artif_out_14.csv
logo_chico_cuadrado,583.4543107543141,257.7966823708266,108,108,estilo1_artif_out_14.csv
logo_chico_cuadrado,168.7657568603754,155.93549588229507,54,54,estilo1_artif_out_14.csv
logo_chico_rectangular,141.13970180042088,285.4828375624493,81,27,estilo1_artif_out_14.csv
logo_chico_cuadrado,113.21878535673022,7.634182437323034,54,54,estilo1_artif_out_14.csv
logo_chico_rectangular,539.0237778425217,143.1952967075631,81,27,estilo1_artif_out_14.csv
