layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_8.csv
logo_chico_cuadrado,344.9690933804959,280.11901527643204,54,54,estilo1_artif_out_8.csv
logo_chico_cuadrado,101.55173451639712,40.27839757036418,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,369.48039634153247,238.5167733533308,54,54,estilo1_artif_out_8.csv
logo_chico_cuadrado,403.76114691607654,292.44816047139466,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,533.5433661472052,157.29879091959447,54,54,estilo1_artif_out_8.csv
logo_chico_cuadrado,83.38076351210475,130.44827508274466,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,490.89554264210165,250.13917463365942,54,54,estilo1_artif_out_8.csv
logo_chico_cuadrado,286.0299301799387,220.98083461169153,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,380.30913141556084,130.50803176593035,54,54,estilo1_artif_out_8.csv
logo_chico_rectangular,442.17227390035987,162.29351463261992,81,27,estilo1_artif_out_8.csv
logo_chico_cuadrado,359.80401900596917,119.58714919164777,54,54,estilo1_artif_out_8.csv
logo_chico_rectangular,219.12760064005852,248.04388666525483,81,27,estilo1_artif_out_8.csv
