layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_6.csv
logo_chico_cuadrado,460.9527971595526,179.7943030949682,27,27,estilo2_artif_out_6.csv
logo_chico_cuadrado,436.53134680353105,187.78807267080992,108,108,estilo2_artif_out_6.csv
logo_chico_cuadrado,168.30764394253492,153.74723975546658,27,27,estilo2_artif_out_6.csv
logo_chico_cuadrado,335.2716361172497,218.16046005114913,108,108,estilo2_artif_out_6.csv
logo_chico_cuadrado,245.83307979628444,246.7903865268454,27,27,estilo2_artif_out_6.csv
logo_chico_cuadrado,282.87718878127635,117.4342340324074,108,108,estilo2_artif_out_6.csv
logo_chico_cuadrado,137.51230677589774,119.39397635869682,27,27,estilo2_artif_out_6.csv
logo_chico_cuadrado,112.82662306912243,253.60492269974202,108,108,estilo2_artif_out_6.csv
logo_chico_cuadrado,540.5144867487252,151.05103261303157,54,54,estilo2_artif_out_6.csv
logo_chico_rectangular,401.830499432981,133.92937635071576,81,27,estilo2_artif_out_6.csv
logo_chico_cuadrado,3.4325318410992622,35.0645424798131,54,54,estilo2_artif_out_6.csv
logo_chico_rectangular,344.7213688865304,142.0430089579895,81,27,estilo2_artif_out_6.csv
logo_chico_cuadrado,567.5809468142688,45.30550867784768,54,54,estilo2_artif_out_6.csv
logo_chico_rectangular,408.5497268009931,75.58477164711803,81,27,estilo2_artif_out_6.csv
