layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_16.csv
logo_chico_cuadrado,361.3384430296719,259.52550598885864,27,27,estilo2_artif_out_16.csv
logo_chico_cuadrado,469.0379373729229,294.999320525676,108,108,estilo2_artif_out_16.csv
logo_chico_cuadrado,468.2663133367896,127.2726999828592,27,27,estilo2_artif_out_16.csv
logo_chico_cuadrado,584.3787002842873,123.75591800082475,108,108,estilo2_artif_out_16.csv
logo_chico_cuadrado,229.67661134898663,126.94297295529395,27,27,estilo2_artif_out_16.csv
logo_chico_cuadrado,380.57625512592494,50.792151130735874,108,108,estilo2_artif_out_16.csv
logo_chico_cuadrado,103.20487660355866,111.54657003935426,27,27,estilo2_artif_out_16.csv
logo_chico_cuadrado,258.855361584574,87.44619078934193,108,108,estilo2_artif_out_16.csv
logo_chico_cuadrado,253.02989222109318,105.4969372227788,54,54,estilo2_artif_out_16.csv
logo_chico_rectangular,24.725166521966457,294.3207224830985,81,27,estilo2_artif_out_16.csv
logo_chico_cuadrado,465.0761069264263,141.27300367690623,54,54,estilo2_artif_out_16.csv
logo_chico_rectangular,335.41281349025667,173.21341708302498,81,27,estilo2_artif_out_16.csv
logo_chico_cuadrado,399.26773267798126,158.2913187565282,54,54,estilo2_artif_out_16.csv
logo_chico_rectangular,526.6608604229987,108.3113253582269,81,27,estilo2_artif_out_16.csv
