layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_3.csv
logo_chico_cuadrado,114.24186243675649,12.613367149606347,54,54,estilo3_artif_out_3.csv
logo_chico_cuadrado,508.10976354405284,54.87714386545122,108,108,estilo3_artif_out_3.csv
logo_chico_cuadrado,557.921928120777,67.21994129475206,54,54,estilo3_artif_out_3.csv
logo_chico_cuadrado,412.28180788457394,11.40484835486859,108,108,estilo3_artif_out_3.csv
logo_chico_cuadrado,20.506712654605508,164.277016161941,54,54,estilo3_artif_out_3.csv
logo_chico_cuadrado,202.2376785054803,182.9815179342404,108,108,estilo3_artif_out_3.csv
logo_chico_cuadrado,571.3565355632454,23.394455504603684,54,54,estilo3_artif_out_3.csv
logo_chico_cuadrado,585.2680922951549,117.07494053989649,108,108,estilo3_artif_out_3.csv
logo_chico_cuadrado,72.46290072798729,236.77837892901152,54,54,estilo3_artif_out_3.csv
logo_chico_rectangular_fino,324.2735143750906,69.17234344873577,270,6.75,estilo3_artif_out_3.csv
logo_chico_cuadrado,182.58040118962526,17.135242139920592,54,54,estilo3_artif_out_3.csv
logo_chico_rectangular_fino,165.25609279051423,252.8121373616159,270,6.75,estilo3_artif_out_3.csv
