layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_12.csv
logo_chico_cuadrado,589.9163410998881,160.0017665186897,27,27,estilo1_artif_out_12.csv
logo_chico_cuadrado,490.67900930531323,178.01518756896257,108,108,estilo1_artif_out_12.csv
logo_chico_cuadrado,482.4408743530512,97.46184800751507,27,27,estilo1_artif_out_12.csv
logo_chico_cuadrado,377.0919783040881,104.28862127009779,108,108,estilo1_artif_out_12.csv
logo_chico_cuadrado,154.80858804658055,54.41597672179341,27,27,estilo1_artif_out_12.csv
logo_chico_cuadrado,117.28009474463761,218.27760399319232,108,108,estilo1_artif_out_12.csv
logo_chico_cuadrado,469.80436840094626,194.40219628158957,27,27,estilo1_artif_out_12.csv
logo_chico_cuadrado,428.5811657086015,75.0857959734276,108,108,estilo1_artif_out_12.csv
logo_chico_cuadrado,508.4124941378832,234.82866995036602,54,54,estilo1_artif_out_12.csv
logo_chico_rectangular,238.88630303554237,154.44056298583746,81,27,estilo1_artif_out_12.csv
logo_chico_cuadrado,569.5579959545285,26.840891246683896,54,54,estilo1_artif_out_12.csv
logo_chico_rectangular,400.79131149686873,213.73335176613182,81,27,estilo1_artif_out_12.csv
