layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_4.csv
fondo1,440,0,300,150,estilo3_artif_out_4.csv
logo_chico_cuadrado,502.3373171221465,126.27405237872154,27,27,estilo3_artif_out_4.csv
logo_chico_cuadrado,343.87676222249866,58.957864763215184,108,108,estilo3_artif_out_4.csv
logo_chico_cuadrado,295.4769719392061,285.88494637515396,27,27,estilo3_artif_out_4.csv
logo_chico_cuadrado,323.3729354571551,253.34509033709764,108,108,estilo3_artif_out_4.csv
logo_chico_cuadrado,150.4663513507694,233.93773594871163,54,54,estilo3_artif_out_4.csv
logo_chico_rectangular,486.04603889398277,283.75148840714246,81,27,estilo3_artif_out_4.csv
logo_chico_cuadrado,225.54398174397647,154.9487839685753,54,54,estilo3_artif_out_4.csv
logo_chico_rectangular,93.9585174433887,37.20528669655323,81,27,estilo3_artif_out_4.csv
logo_chico_cuadrado,525.287762330845,194.93366503156722,54,54,estilo3_artif_out_4.csv
logo_chico_rectangular,166.49981983937323,282.3751952731982,81,27,estilo3_artif_out_4.csv
