layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_9.csv
logo_chico_cuadrado,8.304064767435193,167.20328028313816,27,27,estilo1_artif_out_9.csv
logo_chico_cuadrado,12.36188504844904,288.34851945284754,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,485.3901238180697,17.366861226037145,27,27,estilo1_artif_out_9.csv
logo_chico_cuadrado,168.00576453097165,201.746819447726,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,532.801102520898,289.375255163759,27,27,estilo1_artif_out_9.csv
logo_chico_cuadrado,143.8078279606998,242.8670256631449,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,579.6429670415819,99.0587706444785,27,27,estilo1_artif_out_9.csv
logo_chico_cuadrado,447.4979665596038,159.67753431759775,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,157.1176376659423,108.589918166399,54,54,estilo1_artif_out_9.csv
logo_chico_rectangular,393.9958980772644,145.34560565371066,81,27,estilo1_artif_out_9.csv
logo_chico_cuadrado,378.7176478654146,134.1206429991871,54,54,estilo1_artif_out_9.csv
logo_chico_rectangular,138.89700709842145,51.61613607779145,81,27,estilo1_artif_out_9.csv
