layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_17.csv
logo_chico_cuadrado,145.0254124123603,280.69374135229737,27,27,estilo1_artif_out_17.csv
logo_chico_cuadrado,455.32704773359,259.0725871967152,108,108,estilo1_artif_out_17.csv
logo_chico_cuadrado,194.85002914443612,286.5083625074476,27,27,estilo1_artif_out_17.csv
logo_chico_cuadrado,383.3427113480866,240.34201323520392,108,108,estilo1_artif_out_17.csv
logo_chico_cuadrado,448.50267567671835,78.44400883186609,27,27,estilo1_artif_out_17.csv
logo_chico_cuadrado,450.25575547479093,255.1372318295762,108,108,estilo1_artif_out_17.csv
logo_chico_cuadrado,44.33447043411434,89.10211001057178,27,27,estilo1_artif_out_17.csv
logo_chico_cuadrado,206.9658505730331,180.71328671649098,108,108,estilo1_artif_out_17.csv
logo_chico_cuadrado,69.05421162955463,92.52209400292486,54,54,estilo1_artif_out_17.csv
logo_chico_rectangular,580.3049330133945,161.44584598951042,81,27,estilo1_artif_out_17.csv
logo_chico_cuadrado,47.45269222185016,251.58008015714586,54,54,estilo1_artif_out_17.csv
logo_chico_rectangular,212.72592139430344,182.87013124208897,81,27,estilo1_artif_out_17.csv
