layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_10.csv
fondo1,440,0,300,150,estilo3_artif_out_10.csv
logo_chico_cuadrado,594.0860372968018,207.05160268116742,27,27,estilo3_artif_out_10.csv
logo_chico_cuadrado,105.79646327532828,118.58385130763054,108,108,estilo3_artif_out_10.csv
logo_chico_cuadrado,459.398743417114,279.147573444061,27,27,estilo3_artif_out_10.csv
logo_chico_cuadrado,326.48835852742195,192.3945686314255,108,108,estilo3_artif_out_10.csv
logo_chico_cuadrado,490.34659559838474,14.407257875427604,54,54,estilo3_artif_out_10.csv
logo_chico_rectangular,72.77916194871068,218.80140721332282,81,27,estilo3_artif_out_10.csv
logo_chico_cuadrado,78.0778190586716,286.53979604132473,54,54,estilo3_artif_out_10.csv
logo_chico_rectangular,48.60711260698736,152.1558064268902,81,27,estilo3_artif_out_10.csv
logo_chico_cuadrado,437.06016135402024,73.56676999479532,54,54,estilo3_artif_out_10.csv
logo_chico_rectangular,62.31196350418031,89.21711202710867,81,27,estilo3_artif_out_10.csv
