layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_7.csv
logo_chico_cuadrado,256.5177467186004,247.44283044710755,27,27,estilo2_artif_out_7.csv
logo_chico_cuadrado,549.2102241609246,247.13509711436927,108,108,estilo2_artif_out_7.csv
logo_chico_cuadrado,430.75931458733976,143.2940935716033,27,27,estilo2_artif_out_7.csv
logo_chico_cuadrado,70.55661804042757,181.61483702715486,108,108,estilo2_artif_out_7.csv
logo_chico_cuadrado,57.130029425024986,235.51791468635201,27,27,estilo2_artif_out_7.csv
logo_chico_cuadrado,212.0216416195035,292.6409760257229,108,108,estilo2_artif_out_7.csv
logo_chico_cuadrado,326.33263170719147,173.6264190869406,27,27,estilo2_artif_out_7.csv
logo_chico_cuadrado,592.5275521818548,110.54742629639804,108,108,estilo2_artif_out_7.csv
logo_chico_cuadrado,333.1098161637783,87.56214722525328,54,54,estilo2_artif_out_7.csv
logo_chico_rectangular,266.6950669605285,274.0723103284836,81,27,estilo2_artif_out_7.csv
logo_chico_cuadrado,306.3535328954458,72.03983415383846,54,54,estilo2_artif_out_7.csv
logo_chico_rectangular,518.0622617248446,115.26234524790198,81,27,estilo2_artif_out_7.csv
logo_chico_cuadrado,345.572219369933,217.72557883523405,54,54,estilo2_artif_out_7.csv
logo_chico_rectangular,87.15244978666306,179.3413068400696,81,27,estilo2_artif_out_7.csv
