layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_10.csv
logo_chico_cuadrado,244.32608736678958,26.214042655192316,27,27,estilo1_artif_out_10.csv
logo_chico_cuadrado,222.71970408037305,229.82846454251558,108,108,estilo1_artif_out_10.csv
logo_chico_cuadrado,89.91468013264239,240.58634829707444,27,27,estilo1_artif_out_10.csv
logo_chico_cuadrado,204.39040982164443,196.7096153413877,108,108,estilo1_artif_out_10.csv
logo_chico_cuadrado,390.4272729065269,214.814435178414,27,27,estilo1_artif_out_10.csv
logo_chico_cuadrado,421.06503965333104,140.27450226712972,108,108,estilo1_artif_out_10.csv
logo_chico_cuadrado,397.05153624527156,143.98533117491752,27,27,estilo1_artif_out_10.csv
logo_chico_cuadrado,545.134887797758,6.447807792574167,108,108,estilo1_artif_out_10.csv
logo_chico_cuadrado,585.3023713454604,191.98982797097415,54,54,estilo1_artif_out_10.csv
logo_chico_rectangular,341.56120335683227,3.8551820442080498,81,27,estilo1_artif_out_10.csv
logo_chico_cuadrado,552.7458440512419,77.51122119370848,54,54,estilo1_artif_out_10.csv
logo_chico_rectangular,552.622735267505,276.6720387618989,81,27,estilo1_artif_out_10.csv
