layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_8.csv
logo_chico_cuadrado,73.31370287574828,170.11195770464838,27,27,estilo1_artif_out_8.csv
logo_chico_cuadrado,179.77751847356558,25.432364526204765,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,535.6090919114649,51.57779005821794,27,27,estilo1_artif_out_8.csv
logo_chico_cuadrado,574.7887068428099,291.5555850137025,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,287.03807769343257,236.49442261084914,27,27,estilo1_artif_out_8.csv
logo_chico_cuadrado,576.7323155421764,189.49558795429766,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,243.22440717369318,280.6921477429569,27,27,estilo1_artif_out_8.csv
logo_chico_cuadrado,121.9710934907198,178.928689006716,108,108,estilo1_artif_out_8.csv
logo_chico_cuadrado,169.00269985198975,219.8623649775982,54,54,estilo1_artif_out_8.csv
logo_chico_rectangular,23.48631676286459,146.12577510997653,81,27,estilo1_artif_out_8.csv
logo_chico_cuadrado,464.9556392803788,40.30016488395631,54,54,estilo1_artif_out_8.csv
logo_chico_rectangular,146.76169431768358,23.34465680178255,81,27,estilo1_artif_out_8.csv
