layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_16.csv
fondo1,440,0,300,150,estilo3_artif_out_16.csv
logo_chico_cuadrado,224.8713273089379,227.7986574685201,27,27,estilo3_artif_out_16.csv
logo_chico_cuadrado,186.7960930801928,282.34024392440915,108,108,estilo3_artif_out_16.csv
logo_chico_cuadrado,27.10730480030179,42.05193312373012,27,27,estilo3_artif_out_16.csv
logo_chico_cuadrado,130.04674105904996,135.44223024509847,108,108,estilo3_artif_out_16.csv
logo_chico_cuadrado,187.1199646499008,244.16592316702008,54,54,estilo3_artif_out_16.csv
logo_chico_rectangular,76.2955626938492,162.91553140617907,81,27,estilo3_artif_out_16.csv
logo_chico_cuadrado,456.52542393654585,203.71785834431648,54,54,estilo3_artif_out_16.csv
logo_chico_rectangular,579.9637287855148,244.18080907780677,81,27,estilo3_artif_out_16.csv
logo_chico_cuadrado,585.4397499002516,145.3229666221887,54,54,estilo3_artif_out_16.csv
logo_chico_rectangular,249.31986378505826,266.47067978046834,81,27,estilo3_artif_out_16.csv
