layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_15.csv
logo_chico_cuadrado,76.74518055282533,220.11061816010624,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,36.647581961005926,203.66320903412998,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,541.4715247694403,77.30526386294514,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,92.17054573819041,199.19303089845926,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,422.2753764130175,258.9355616597459,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,360.2651624009013,201.6301786992699,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,123.0840212199837,283.04899292998016,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,439.9978256318718,177.7158090379089,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,401.397594390437,141.56449909787625,54,54,estilo2_artif_out_15.csv
logo_chico_rectangular,345.6187686882913,170.43705484829843,81,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,77.39640078507364,268.5000709025189,54,54,estilo2_artif_out_15.csv
logo_chico_rectangular,559.110875800252,228.13125103712082,81,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,538.0365831311792,289.0479457564652,54,54,estilo2_artif_out_15.csv
logo_chico_rectangular,235.80246660858393,244.96676896233112,81,27,estilo2_artif_out_15.csv
