layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_4.csv
logo_chico_cuadrado,43.24886603280902,43.037628661841154,27,27,estilo1_artif_out_4.csv
logo_chico_cuadrado,112.04710719175637,172.275525983423,108,108,estilo1_artif_out_4.csv
logo_chico_cuadrado,274.97071442194283,38.66646308451891,27,27,estilo1_artif_out_4.csv
logo_chico_cuadrado,102.10323049686849,26.95531826466322,108,108,estilo1_artif_out_4.csv
logo_chico_cuadrado,49.35264713130891,59.662155294790864,27,27,estilo1_artif_out_4.csv
logo_chico_cuadrado,68.61597010865808,258.43117015901953,108,108,estilo1_artif_out_4.csv
logo_chico_cuadrado,571.4271781034768,246.54016632121056,27,27,estilo1_artif_out_4.csv
logo_chico_cuadrado,267.84802903421223,125.73012644425035,108,108,estilo1_artif_out_4.csv
logo_chico_cuadrado,485.28948049061,140.86219598539174,54,54,estilo1_artif_out_4.csv
logo_chico_rectangular,378.5049458965659,261.16598127409816,81,27,estilo1_artif_out_4.csv
logo_chico_cuadrado,151.8570909742266,230.12516882736236,54,54,estilo1_artif_out_4.csv
logo_chico_rectangular,38.41394819319248,160.86153821088374,81,27,estilo1_artif_out_4.csv
