layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_15.csv
logo_chico_cuadrado,514.7557681426406,285.0304124644026,27,27,estilo1_artif_out_15.csv
logo_chico_cuadrado,344.7192330379039,203.13855707645416,108,108,estilo1_artif_out_15.csv
logo_chico_cuadrado,526.2358620297164,291.1159268114716,27,27,estilo1_artif_out_15.csv
logo_chico_cuadrado,272.25582087412477,158.32407837733626,108,108,estilo1_artif_out_15.csv
logo_chico_cuadrado,323.9688479807228,139.65308382175863,27,27,estilo1_artif_out_15.csv
logo_chico_cuadrado,435.6927904766053,118.60404785256833,108,108,estilo1_artif_out_15.csv
logo_chico_cuadrado,158.2505665719509,58.36702301166952,27,27,estilo1_artif_out_15.csv
logo_chico_cuadrado,480.59797352179885,278.63313315901905,108,108,estilo1_artif_out_15.csv
logo_chico_cuadrado,533.5331821348518,285.9947252087295,54,54,estilo1_artif_out_15.csv
logo_chico_rectangular,42.757585644721985,278.02668667864054,81,27,estilo1_artif_out_15.csv
logo_chico_cuadrado,132.27338553406298,70.12744944076985,54,54,estilo1_artif_out_15.csv
logo_chico_rectangular,200.59912358410656,106.7545878700912,81,27,estilo1_artif_out_15.csv
