layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_1.csv
fondo1,440,0,300,150,estilo3_artif_out_1.csv
logo_chico_cuadrado,138.06460951454937,234.13332032505423,27,27,estilo3_artif_out_1.csv
logo_chico_cuadrado,187.69132504239678,198.62154554575682,108,108,estilo3_artif_out_1.csv
logo_chico_cuadrado,229.17456161230803,64.73356371279806,27,27,estilo3_artif_out_1.csv
logo_chico_cuadrado,361.99814938008785,242.69651344511658,108,108,estilo3_artif_out_1.csv
logo_chico_cuadrado,503.874254738912,287.2879800153896,54,54,estilo3_artif_out_1.csv
logo_chico_rectangular,314.91330550052226,82.893494842574,81,27,estilo3_artif_out_1.csv
logo_chico_cuadrado,38.13113663345575,129.9482159083709,54,54,estilo3_artif_out_1.csv
logo_chico_rectangular,60.322598135098815,168.08012227993459,81,27,estilo3_artif_out_1.csv
logo_chico_cuadrado,335.54758192040026,45.8337118383497,54,54,estilo3_artif_out_1.csv
logo_chico_rectangular,269.56775039434433,66.71330505050719,81,27,estilo3_artif_out_1.csv
