layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_13.csv
logo_chico_cuadrado,307.3203799780458,64.44363046903163,27,27,estilo1_artif_out_13.csv
logo_chico_cuadrado,564.4844697788358,288.82051741238683,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,437.622893974185,190.66491953562945,27,27,estilo1_artif_out_13.csv
logo_chico_cuadrado,111.12110414542258,265.21446264814585,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,385.11697528883815,161.4274648251012,27,27,estilo1_artif_out_13.csv
logo_chico_cuadrado,315.2131384704262,62.125626392662525,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,431.7084346432239,183.89608960133046,27,27,estilo1_artif_out_13.csv
logo_chico_cuadrado,146.87433578073978,72.4152090260759,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,451.2508418876678,246.0782195907086,54,54,estilo1_artif_out_13.csv
logo_chico_rectangular,161.4271289203316,66.64970107376575,81,27,estilo1_artif_out_13.csv
logo_chico_cuadrado,525.8012818638235,102.5328858057037,54,54,estilo1_artif_out_13.csv
logo_chico_rectangular,368.5106847435236,3.180713066831231,81,27,estilo1_artif_out_13.csv
