layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_6.csv
fondo1,440,0,300,150,estilo3_artif_out_6.csv
logo_chico_cuadrado,441.5948932059109,69.06211904715747,27,27,estilo3_artif_out_6.csv
logo_chico_cuadrado,282.97576890327036,95.32383943442255,108,108,estilo3_artif_out_6.csv
logo_chico_cuadrado,231.62299627438188,197.79358974192291,27,27,estilo3_artif_out_6.csv
logo_chico_cuadrado,162.4847971368581,66.7238664580509,108,108,estilo3_artif_out_6.csv
logo_chico_cuadrado,227.6763800997287,150.0483220210299,54,54,estilo3_artif_out_6.csv
logo_chico_rectangular,405.7560669723898,223.80199336912483,81,27,estilo3_artif_out_6.csv
logo_chico_cuadrado,339.76092422381043,8.4757941076532,54,54,estilo3_artif_out_6.csv
logo_chico_rectangular,121.23812274076045,25.28679552488029,81,27,estilo3_artif_out_6.csv
logo_chico_cuadrado,43.865709425881505,182.34844801481813,54,54,estilo3_artif_out_6.csv
logo_chico_rectangular,216.0299960989505,34.53904688358307,81,27,estilo3_artif_out_6.csv
