psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,icono_llama1,LayerKind.SMARTOBJECT,570,102,32,35,39
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,logo_camara,LayerKind.NORMAL,571,510,43,83,71
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,legal,LayerKind.NORMAL,572,376,31,225,15
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,texto3,LayerKind.NORMAL,573,294,35,188,18
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,logo1,LayerKind.NORMAL,574,327,57,161,25
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,placa1,LayerKind.NORMAL,575,321,34,206,36
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,texto2,LayerKind.NORMAL,576,223,37,205,50
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,texto1,LayerKind.NORMAL,577,156,30,243,49
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,logo_despegar,LayerKind.NORMAL,578,27,31,187,51
mx_display_hotsale_miercoles29_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,background,LayerKind.NORMAL,579,0,0,300,600
