psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,rnt,LayerKind.NORMAL,370,291,288,7,39
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,logo_despegar,LayerKind.NORMAL,371,30,37,181,50
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,texto_app,LayerKind.NORMAL,372,106,41,129,12
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,icono1,LayerKind.NORMAL,373,140,10,24,21
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,texto1,LayerKind.NORMAL,374,141,41,231,24
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,texto2,LayerKind.NORMAL,375,177,42,181,18
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,texto3,LayerKind.NORMAL,376,202,40,209,41
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,texto4,LayerKind.NORMAL,377,252,41,205,18
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,linea6,LayerKind.SMARTOBJECT,378,440,202,114,56
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,linea5,LayerKind.SMARTOBJECT,379,336,41,50,75
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,legal1,LayerKind.NORMAL,380,291,41,87,9
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,legal2,LayerKind.NORMAL,381,307,37,233,25
co_display_blackfriday_accion2_300x600_prod.psd,300,600,CO,DISPLAY,interfaz,0,background,LayerKind.NORMAL,382,0,0,300,600
