psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto2,LayerKind.NORMAL,114,346,35,151,34
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,icono1,LayerKind.NORMAL,115,111,38,17,26
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo_appweek,LayerKind.NORMAL,116,145,37,122,19
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,icono3,LayerKind.NORMAL,117,310,74,30,26
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,icono2,LayerKind.NORMAL,118,311,37,29,24
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo1,LayerKind.NORMAL,119,264,49,56,18
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo2,LayerKind.NORMAL,120,257,118,39,28
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,codo1_invert,LayerKind.SMARTOBJECT,121,145,-112,300,146
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto1,LayerKind.NORMAL,122,184,35,184,51
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo_horizontal,LayerKind.NORMAL,123,37,38,186,51
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,evt,LayerKind.NORMAL,124,507,4,6,41
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,cft,LayerKind.NORMAL,125,580,36,195,18
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,background1,LayerKind.NORMAL,126,400,0,300,200
ar_display_w23_appweek_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,background_color1,LayerKind.NORMAL,127,0,0,300,600
