psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame1,0,background1,LayerKind.NORMAL,63,0,0,300,600
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame2,1,texto2,LayerKind.NORMAL,64,467,22,263,26
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame2,1,legal1,LayerKind.NORMAL,65,591,4,66,5
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame2,1,linea1,LayerKind.NORMAL,66,301,0,300,11
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame2,1,background2,LayerKind.NORMAL,67,0,0,300,600
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame3,2,texto3,LayerKind.NORMAL,68,460,24,166,33
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame3,2,legal2,LayerKind.NORMAL,69,592,5,93,5
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame3,2,linea2,LayerKind.NORMAL,70,298,0,300,113
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame3,2,background3,LayerKind.NORMAL,71,0,0,300,600
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame4,3,texto4,LayerKind.NORMAL,72,467,23,189,26
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame4,3,linea3,LayerKind.NORMAL,73,361,0,300,64
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame4,3,background4,LayerKind.NORMAL,74,0,0,300,600
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame5,4,texto5,LayerKind.NORMAL,75,467,24,167,25
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame5,4,legal3,LayerKind.NORMAL,76,590,5,95,5
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame5,4,linea4,LayerKind.NORMAL,77,150,0,300,248
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,frame5,4,background5,LayerKind.NORMAL,78,0,0,300,600
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,5,texto1,LayerKind.NORMAL,79,446,24,60,14
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,5,logo_despegar,LayerKind.NORMAL,80,24,26,125,154
ar_display_rl-v2_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,5,evt,LayerKind.NORMAL,81,591,265,34,5
