psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,evt,LayerKind.NORMAL,95,544,5,7,46
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,cta,LayerKind.NORMAL,96,513,32,110,41
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo_despegar,LayerKind.NORMAL,97,30,38,107,132
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,linea,LayerKind.NORMAL,98,446,177,1,29
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo3,LayerKind.NORMAL,99,448,108,60,8
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo4,LayerKind.NORMAL,100,462,106,44,15
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo2,LayerKind.NORMAL,101,462,49,45,15
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo1,LayerKind.NORMAL,102,446,48,35,12
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,logo5,LayerKind.NORMAL,103,450,188,75,22
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,placa1,LayerKind.NORMAL,104,437,28,250,47
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,icono2,LayerKind.NORMAL,105,317,10,22,18
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto3,LayerKind.NORMAL,106,292,40,56,15
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto4,LayerKind.NORMAL,107,318,40,82,17
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,icono1,LayerKind.NORMAL,108,293,11,23,16
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto5,LayerKind.NORMAL,109,356,40,149,59
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto2,LayerKind.NORMAL,110,209,38,241,55
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,texto1,LayerKind.NORMAL,111,198,38,31,8
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,cft,LayerKind.NORMAL,112,574,40,204,18
ar_display_w19_accion4-latam_300x600_prod.psd,300,600,AR,DISPLAY,interfaz,0,background,LayerKind.NORMAL,113,0,0,300,600
