psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,icono_llama1,LayerKind.SMARTOBJECT,549,97,35,37,42
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,logo_despegar,LayerKind.NORMAL,550,26,34,196,54
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,logo_camara,LayerKind.NORMAL,551,507,187,89,76
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,legal,LayerKind.NORMAL,552,389,38,218,14
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,texto3,LayerKind.NORMAL,553,312,40,181,18
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,logo1,LayerKind.NORMAL,554,346,60,154,23
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,placa1,LayerKind.NORMAL,555,340,37,199,35
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,texto2,LayerKind.NORMAL,556,240,38,189,42
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,texto1,LayerKind.NORMAL,557,148,37,124,73
mx_display_hotsale_lunes-citibanamex_300x600_prod.psd,300,600,MX,DISPLAY,interfaz,0,background,LayerKind.NORMAL,558,0,0,300,600
