psd_name,psd_width,psd_heigth,country,banner_type,group_name,group_order,layer_name,layer_kind,layer_order,layer_top,layer_left,layer_width,layer_height
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo_despegar,LayerKind.NORMAL,165,15,21,105,131
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo_hotsale,LayerKind.NORMAL,166,178,21,85,15
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo_camara,LayerKind.NORMAL,167,506,247,42,42
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,linea,LayerKind.NORMAL,168,318,188,1,45
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo4,LayerKind.NORMAL,169,328,195,73,23
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,texto5,LayerKind.NORMAL,170,350,43,86,6
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,texto6,LayerKind.NORMAL,171,347,138,41,14
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo1,LayerKind.NORMAL,172,316,46,35,27
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo2,LayerKind.NORMAL,173,316,95,28,28
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,logo3,LayerKind.NORMAL,174,320,139,42,19
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,codo3_300x600,LayerKind.SMARTOBJECT,175,171,19,434,196
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,texto1,LayerKind.NORMAL,176,205,20,30,10
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,texto2,LayerKind.NORMAL,177,223,20,86,67
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,texto3,LayerKind.NORMAL,178,238,113,166,50
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,texto4,LayerKind.NORMAL,179,388,21,189,34
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,evt,LayerKind.NORMAL,180,506,7,7,44
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,cft,LayerKind.NORMAL,181,580,23,203,18
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,background1,LayerKind.NORMAL,182,443,0,300,157
ar_medios_hotsale_accion16_300x600_prod.psd,300,600,AR,MEDIOS,interfaz,0,background_color1,LayerKind.NORMAL,183,0,0,300,600
