x,y,version
2.45393207846023,-2.475845676560101,0
1.1974083962313236,5.456365619113631,0
1.4567585747229463,-0.33366417983190755,0
1.1172326263532852,-0.4047943318525107,0
0.988735264669935,0.014642659516257872,0
1.0931890100839619,-0.06549681348819725,0
0.9074939472998143,4.969858218283473,0
1.9286058537813262,-1.658610250077201,0
0.8164015303001682,5.354300473958041,0
-0.9132022998673772,-0.373254170099087,0
-1.8091887996788287,1.144284858729536,0
-1.7169251084422026,0.8257589759993725,0
-1.3772011386404763,0.8715903177234233,0
1.9220791288653483,-1.2302125181006107,0
1.595529212192078,-1.418155390583613,0
-1.8252132861640593,-0.1324768073702307,0
1.058144428751528,5.04046425074681,0
-2.04232804387098,0.8089850014196139,0
-2.0017789205840177,0.3528840642938542,0
-2.174864983925973,1.1556193410453175,0
1.4627052786944001,-1.6034811009379326,0
2.265235011289997,-1.2768159015562035,0
-1.4906476046274424,-0.6372313970543066,0
-2.240272459808211,-0.7869728103600964,0
-1.9360658754163662,-0.5468151367386325,0
0.5772898514559923,-0.992828554721283,0
-0.924204949798292,0.17140837853271051,0
1.020656780168994,5.267614529733102,0
-1.237248759299315,-0.9180555476157237,0
-2.2546691745438787,-1.1368134603648903,0
-2.1955528650761673,-0.31402194371089354,0
-1.873353773825377,-0.9642878384109865,0
-1.1871396761436603,-1.3301160910544643,0
0.5884150543684719,-0.3417309368126953,0
0.37865172394517455,-0.7199386210653369,0
-1.0241141395313695,-1.1405676462204988,0
2.0625484577264355,-2.53975582564549,0
2.572100814238707,-2.1477268542190426,0
1.308347500260532,5.549946361029671,0
-1.7264514094631513,-1.5754174182296548,0
-1.9642226526256357,-1.7828755251000143,0
2.018080731806895,-2.299372759333104,0
2.308895763993998,-2.6935773501396945,0
2.9343946315304903,-2.2603577324033672,0
-1.2821254979364207,-0.11089487199794323,0
-0.8360602319228407,-0.7715575884690988,0
