layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_11.csv
logo_chico_cuadrado,461.37126591056585,5.229376000352204,54,54,estilo1_artif_out_11.csv
logo_chico_cuadrado,387.41010571829975,2.572127734310925,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,476.0776202660054,103.89458269346505,54,54,estilo1_artif_out_11.csv
logo_chico_cuadrado,218.5169949196279,248.37108375504613,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,184.23390579409897,6.300200242549181,54,54,estilo1_artif_out_11.csv
logo_chico_cuadrado,63.52268191985786,292.0738267712295,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,427.5645214598626,42.99824635963887,54,54,estilo1_artif_out_11.csv
logo_chico_cuadrado,378.1228275038302,205.28478675987571,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,5.297013418748975,276.6122097847983,54,54,estilo1_artif_out_11.csv
logo_chico_rectangular,459.15123014710844,61.07572568580508,81,27,estilo1_artif_out_11.csv
logo_chico_cuadrado,576.5958581585437,70.59551565907896,54,54,estilo1_artif_out_11.csv
logo_chico_rectangular,483.1047343555838,193.46212106756866,81,27,estilo1_artif_out_11.csv
