layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_1.csv
logo_chico_cuadrado,360.82708868198097,273.14806503709406,54,54,estilo3_artif_out_1.csv
logo_chico_cuadrado,524.6274218894541,1.6050737584009767,108,108,estilo3_artif_out_1.csv
logo_chico_cuadrado,286.7896042764187,179.0777209913358,54,54,estilo3_artif_out_1.csv
logo_chico_cuadrado,171.40386938117445,187.58954107761383,108,108,estilo3_artif_out_1.csv
logo_chico_cuadrado,559.772462490946,140.3816399630159,54,54,estilo3_artif_out_1.csv
logo_chico_cuadrado,298.73492452315986,69.00671704206616,108,108,estilo3_artif_out_1.csv
logo_chico_cuadrado,151.02902501821518,126.14765502512455,54,54,estilo3_artif_out_1.csv
logo_chico_cuadrado,353.4182381350547,244.81570988427848,108,108,estilo3_artif_out_1.csv
logo_chico_cuadrado,60.17172080464661,212.04193637240678,54,54,estilo3_artif_out_1.csv
logo_chico_rectangular_fino,411.883852025494,180.72701347991824,270,6.75,estilo3_artif_out_1.csv
logo_chico_cuadrado,270.37926809862256,135.85620447993279,54,54,estilo3_artif_out_1.csv
logo_chico_rectangular_fino,397.83314536325634,132.51498194877058,270,6.75,estilo3_artif_out_1.csv
