layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_9.csv
logo_chico_cuadrado,477.61490349657834,273.0029934318736,54,54,estilo1_artif_out_9.csv
logo_chico_cuadrado,580.6474043056369,103.65697466768324,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,493.358183093369,112.40198677405715,54,54,estilo1_artif_out_9.csv
logo_chico_cuadrado,438.2749445736408,165.67031261511147,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,213.97327934391797,15.29957908205688,54,54,estilo1_artif_out_9.csv
logo_chico_cuadrado,565.4277350753546,56.66384871583432,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,273.97547657601535,166.96682043839246,54,54,estilo1_artif_out_9.csv
logo_chico_cuadrado,22.37373269163072,90.85729352664202,108,108,estilo1_artif_out_9.csv
logo_chico_cuadrado,413.68755949661136,286.9610744761303,54,54,estilo1_artif_out_9.csv
logo_chico_rectangular,4.43978444673121,243.5089093632996,81,27,estilo1_artif_out_9.csv
logo_chico_cuadrado,211.88601781614125,114.41879631020129,54,54,estilo1_artif_out_9.csv
logo_chico_rectangular,463.2778556551784,186.96028953418136,81,27,estilo1_artif_out_9.csv
