layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_16.csv
logo_chico_cuadrado,112.85977126099169,21.187208290211856,54,54,estilo1_artif_out_16.csv
logo_chico_cuadrado,154.56180456094444,270.4628904350102,108,108,estilo1_artif_out_16.csv
logo_chico_cuadrado,451.87561931088567,80.27406292967498,54,54,estilo1_artif_out_16.csv
logo_chico_cuadrado,393.96778028458357,224.31483627296984,108,108,estilo1_artif_out_16.csv
logo_chico_cuadrado,301.28238033503294,293.73801522888243,54,54,estilo1_artif_out_16.csv
logo_chico_cuadrado,433.3585679065436,113.06249122135341,108,108,estilo1_artif_out_16.csv
logo_chico_cuadrado,548.9098180085421,11.691704392433167,54,54,estilo1_artif_out_16.csv
logo_chico_cuadrado,310.3334991261363,30.956734833307564,108,108,estilo1_artif_out_16.csv
logo_chico_cuadrado,36.379521852359176,287.2410138370469,54,54,estilo1_artif_out_16.csv
logo_chico_rectangular,406.2265606597066,48.83375717326999,81,27,estilo1_artif_out_16.csv
logo_chico_cuadrado,229.53173154965043,262.4510834226385,54,54,estilo1_artif_out_16.csv
logo_chico_rectangular,10.504830535501242,270.39500609971583,81,27,estilo1_artif_out_16.csv
