layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_7.csv
logo_chico_cuadrado,245.25273805484176,235.90063678566366,54,54,estilo1_artif_out_7.csv
logo_chico_cuadrado,438.71537153609097,57.26980485487729,108,108,estilo1_artif_out_7.csv
logo_chico_cuadrado,298.30075479112566,64.12816070951521,54,54,estilo1_artif_out_7.csv
logo_chico_cuadrado,283.04097382351756,265.4750108253211,108,108,estilo1_artif_out_7.csv
logo_chico_cuadrado,372.4010079167783,91.59727301448584,54,54,estilo1_artif_out_7.csv
logo_chico_cuadrado,275.81064524129033,43.28416564967483,108,108,estilo1_artif_out_7.csv
logo_chico_cuadrado,105.94205441884696,32.92862044181675,54,54,estilo1_artif_out_7.csv
logo_chico_cuadrado,65.58714872226119,46.64327285718173,108,108,estilo1_artif_out_7.csv
logo_chico_cuadrado,355.00196353532374,158.88691088184714,54,54,estilo1_artif_out_7.csv
logo_chico_rectangular,483.4300617221743,118.2442871388048,81,27,estilo1_artif_out_7.csv
logo_chico_cuadrado,428.4667187836021,157.37124038860202,54,54,estilo1_artif_out_7.csv
logo_chico_rectangular,193.86105872690678,152.50014814082533,81,27,estilo1_artif_out_7.csv
