layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_3.csv
logo_chico_cuadrado,268.4160285629332,72.1748529234901,54,54,estilo1_artif_out_3.csv
logo_chico_cuadrado,492.9103843867779,225.42427957523614,108,108,estilo1_artif_out_3.csv
logo_chico_cuadrado,60.77367207035422,119.64922682382166,54,54,estilo1_artif_out_3.csv
logo_chico_cuadrado,239.9332737084478,105.64662690740079,108,108,estilo1_artif_out_3.csv
logo_chico_cuadrado,33.49984847009182,151.22105672489852,54,54,estilo1_artif_out_3.csv
logo_chico_cuadrado,490.3382903896272,39.577249553985894,108,108,estilo1_artif_out_3.csv
logo_chico_cuadrado,47.886551544070244,152.7673704084009,54,54,estilo1_artif_out_3.csv
logo_chico_cuadrado,41.605830285698175,230.21920456085354,108,108,estilo1_artif_out_3.csv
logo_chico_cuadrado,582.141394726932,202.6573155540973,54,54,estilo1_artif_out_3.csv
logo_chico_rectangular,495.1030423399061,268.6806534184143,81,27,estilo1_artif_out_3.csv
logo_chico_cuadrado,351.87655300833285,164.35507668647915,54,54,estilo1_artif_out_3.csv
logo_chico_rectangular,451.59137276932597,244.67762536369264,81,27,estilo1_artif_out_3.csv
