layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_19.csv
logo_chico_cuadrado,192.4351518508047,121.84561360627413,54,54,estilo3_artif_out_19.csv
logo_chico_cuadrado,288.36006964556873,168.11322800349444,108,108,estilo3_artif_out_19.csv
logo_chico_cuadrado,585.545020038262,84.53117259778082,54,54,estilo3_artif_out_19.csv
logo_chico_cuadrado,137.56224503740668,248.79678615834564,108,108,estilo3_artif_out_19.csv
logo_chico_cuadrado,59.17896190658212,233.6045558564365,54,54,estilo3_artif_out_19.csv
logo_chico_cuadrado,344.6281467564404,229.97494025621563,108,108,estilo3_artif_out_19.csv
logo_chico_cuadrado,38.50534935481846,52.06833116244525,54,54,estilo3_artif_out_19.csv
logo_chico_cuadrado,28.349163802340627,259.625832689926,108,108,estilo3_artif_out_19.csv
logo_chico_cuadrado,457.4422732461244,189.26169332116842,54,54,estilo3_artif_out_19.csv
logo_chico_rectangular_fino,239.91145715117455,190.01810734625906,270,6.75,estilo3_artif_out_19.csv
logo_chico_cuadrado,406.89759249798954,251.3352152891457,54,54,estilo3_artif_out_19.csv
logo_chico_rectangular_fino,38.411176577210426,196.05828013736755,270,6.75,estilo3_artif_out_19.csv
