layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_2.csv
logo_chico_cuadrado,247.323254076764,212.24416808690876,54,54,estilo1_artif_out_2.csv
logo_chico_cuadrado,270.71030605584383,241.41380824148655,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,288.4346701204777,116.13965425640345,54,54,estilo1_artif_out_2.csv
logo_chico_cuadrado,451.6481847502291,221.0520548047498,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,500.5897911731154,73.33117998205125,54,54,estilo1_artif_out_2.csv
logo_chico_cuadrado,26.86840295791626,159.65782126877457,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,548.7931449897587,137.5836251769215,54,54,estilo1_artif_out_2.csv
logo_chico_cuadrado,415.8622252754867,192.7896031877026,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,164.62069717235863,291.71415120363235,54,54,estilo1_artif_out_2.csv
logo_chico_rectangular,199.33094386942685,276.9493027590215,81,27,estilo1_artif_out_2.csv
logo_chico_cuadrado,511.704173265025,240.00983471050858,54,54,estilo1_artif_out_2.csv
logo_chico_rectangular,426.3832725584507,185.3824576595798,81,27,estilo1_artif_out_2.csv
