layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_13.csv
logo_chico_cuadrado,345.30083555728197,106.84112885501236,54,54,estilo1_artif_out_13.csv
logo_chico_cuadrado,499.812631867826,62.95504937879741,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,189.00101277977228,57.66139249317348,54,54,estilo1_artif_out_13.csv
logo_chico_cuadrado,276.3189076445997,180.64088027458638,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,173.30389162525535,238.02413230296224,54,54,estilo1_artif_out_13.csv
logo_chico_cuadrado,458.37472742423415,261.0806372249499,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,269.2903232295066,256.4698899630457,54,54,estilo1_artif_out_13.csv
logo_chico_cuadrado,89.18088683858514,158.6595977889374,108,108,estilo1_artif_out_13.csv
logo_chico_cuadrado,319.92122414521873,22.469861106947064,54,54,estilo1_artif_out_13.csv
logo_chico_rectangular,570.650044362992,99.11640544887632,81,27,estilo1_artif_out_13.csv
logo_chico_cuadrado,207.48361190780997,136.98630093131214,54,54,estilo1_artif_out_13.csv
logo_chico_rectangular,67.67144347541034,82.37669658847153,81,27,estilo1_artif_out_13.csv
