layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_5.csv
logo_chico_cuadrado,44.52055231668055,222.52270358148962,54,54,estilo3_artif_out_5.csv
logo_chico_cuadrado,112.922621704638,10.952587053179741,108,108,estilo3_artif_out_5.csv
logo_chico_cuadrado,499.0536575205624,118.74671105761081,54,54,estilo3_artif_out_5.csv
logo_chico_cuadrado,243.63961536437273,201.3680720468983,108,108,estilo3_artif_out_5.csv
logo_chico_cuadrado,351.4611485414207,282.67703962046653,54,54,estilo3_artif_out_5.csv
logo_chico_cuadrado,99.21750132925808,113.8754530576989,108,108,estilo3_artif_out_5.csv
logo_chico_cuadrado,207.62531091459095,253.40598647017032,54,54,estilo3_artif_out_5.csv
logo_chico_cuadrado,21.263585379347205,116.39553532004356,108,108,estilo3_artif_out_5.csv
logo_chico_cuadrado,500.5556504242122,157.51148380804807,54,54,estilo3_artif_out_5.csv
logo_chico_rectangular_fino,342.71380081772804,185.1253391476348,270,6.75,estilo3_artif_out_5.csv
logo_chico_cuadrado,350.1015624962747,287.19697454944253,54,54,estilo3_artif_out_5.csv
logo_chico_rectangular_fino,14.7416474763304,135.80565399024636,270,6.75,estilo3_artif_out_5.csv
