layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo3_artif_out_10.csv
logo_chico_cuadrado,525.5146828014404,189.39149868674576,54,54,estilo3_artif_out_10.csv
logo_chico_cuadrado,444.38160276040435,89.44356904830784,108,108,estilo3_artif_out_10.csv
logo_chico_cuadrado,454.6574838459492,84.81691607739776,54,54,estilo3_artif_out_10.csv
logo_chico_cuadrado,14.679341996088624,185.346884932369,108,108,estilo3_artif_out_10.csv
logo_chico_cuadrado,534.962865896523,247.62424724176526,54,54,estilo3_artif_out_10.csv
logo_chico_cuadrado,342.9249788168818,100.0254579121247,108,108,estilo3_artif_out_10.csv
logo_chico_cuadrado,424.9669664539397,52.42520647589117,54,54,estilo3_artif_out_10.csv
logo_chico_cuadrado,363.58058508485556,99.46157250087708,108,108,estilo3_artif_out_10.csv
logo_chico_cuadrado,198.9384271670133,145.70523498114198,54,54,estilo3_artif_out_10.csv
logo_chico_rectangular_fino,202.62142731808126,220.34805442672223,270,6.75,estilo3_artif_out_10.csv
logo_chico_cuadrado,228.87902464717627,212.1124749770388,54,54,estilo3_artif_out_10.csv
logo_chico_rectangular_fino,43.70315610431135,118.6732939677313,270,6.75,estilo3_artif_out_10.csv
