layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_15.csv
logo_chico_cuadrado,538.3081137668341,212.2536485781893,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,566.198067041114,167.08572262432426,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,183.81263064220548,142.44709010235965,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,299.83361391350627,95.73098940309137,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,431.4770739991218,151.70192441437393,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,44.39462875016034,159.32038973551244,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,482.50948218628764,184.3603888526559,27,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,13.972745044156909,146.26935494598,108,108,estilo2_artif_out_15.csv
logo_chico_cuadrado,405.93131105415523,114.0800267457962,54,54,estilo2_artif_out_15.csv
logo_chico_rectangular,159.77640124037862,151.29220546223223,81,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,141.86919881030917,32.89112204220146,54,54,estilo2_artif_out_15.csv
logo_chico_rectangular,321.3095771614462,37.195186503231525,81,27,estilo2_artif_out_15.csv
logo_chico_cuadrado,434.02023185044527,137.07853923551738,54,54,estilo2_artif_out_15.csv
logo_chico_rectangular,180.00523522496223,191.81214838754386,81,27,estilo2_artif_out_15.csv
