layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_11.csv
logo_chico_cuadrado,221.08733807690442,157.75719119701535,27,27,estilo1_artif_out_11.csv
logo_chico_cuadrado,194.55524375662208,90.66427848301828,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,599.7343812603503,294.9890302028507,27,27,estilo1_artif_out_11.csv
logo_chico_cuadrado,19.561312766745687,185.95243154559284,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,517.7850195206702,290.44413613155484,27,27,estilo1_artif_out_11.csv
logo_chico_cuadrado,338.7408081907779,227.27754896041006,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,260.0652900058776,61.53048765845597,27,27,estilo1_artif_out_11.csv
logo_chico_cuadrado,98.50206635892391,259.35150214936584,108,108,estilo1_artif_out_11.csv
logo_chico_cuadrado,425.12045460753143,118.35278836078942,54,54,estilo1_artif_out_11.csv
logo_chico_rectangular,32.106481259688735,43.83949802722782,81,27,estilo1_artif_out_11.csv
logo_chico_cuadrado,488.39638573117554,1.485460577532649,54,54,estilo1_artif_out_11.csv
logo_chico_rectangular,537.3509380035102,235.41706376709044,81,27,estilo1_artif_out_11.csv
