layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_2.csv
logo_chico_cuadrado,41.55538799241185,108.07579206302762,27,27,estilo1_artif_out_2.csv
logo_chico_cuadrado,225.71227680891752,249.23910924699157,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,38.41107082553208,249.8099846066907,27,27,estilo1_artif_out_2.csv
logo_chico_cuadrado,558.2229652907699,29.73418040201068,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,379.0339690167457,80.43644141871482,27,27,estilo1_artif_out_2.csv
logo_chico_cuadrado,535.3550791740417,109.93497152812779,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,190.33675496466458,256.8070287583396,27,27,estilo1_artif_out_2.csv
logo_chico_cuadrado,281.36616297997534,256.013908283785,108,108,estilo1_artif_out_2.csv
logo_chico_cuadrado,230.29294623993337,37.771319900639355,54,54,estilo1_artif_out_2.csv
logo_chico_rectangular,52.44505489245057,165.980068850331,81,27,estilo1_artif_out_2.csv
logo_chico_cuadrado,167.75229019112885,260.39017983712256,54,54,estilo1_artif_out_2.csv
logo_chico_rectangular,65.30832890421152,205.10167290922254,81,27,estilo1_artif_out_2.csv
