layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo1_artif_out_5.csv
logo_chico_cuadrado,596.8757562339306,277.53243155311793,27,27,estilo1_artif_out_5.csv
logo_chico_cuadrado,595.3571680001915,217.00389934703708,108,108,estilo1_artif_out_5.csv
logo_chico_cuadrado,535.9519719611853,256.9077971158549,27,27,estilo1_artif_out_5.csv
logo_chico_cuadrado,140.16853175126016,210.8017674414441,108,108,estilo1_artif_out_5.csv
logo_chico_cuadrado,457.60804605670273,290.0213387561962,27,27,estilo1_artif_out_5.csv
logo_chico_cuadrado,573.111476842314,182.06637343391776,108,108,estilo1_artif_out_5.csv
logo_chico_cuadrado,254.96015860699117,215.26668083388358,27,27,estilo1_artif_out_5.csv
logo_chico_cuadrado,328.6812183447182,250.5418701795861,108,108,estilo1_artif_out_5.csv
logo_chico_cuadrado,447.6441160775721,99.7627806616947,54,54,estilo1_artif_out_5.csv
logo_chico_rectangular,147.89322526194155,51.417968259193,81,27,estilo1_artif_out_5.csv
logo_chico_cuadrado,446.07522301375866,59.09104908350855,54,54,estilo1_artif_out_5.csv
logo_chico_rectangular,106.28062644973397,49.60613013245165,81,27,estilo1_artif_out_5.csv
