layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_3.csv
logo_chico_cuadrado,435.6516224797815,257.88112592417747,27,27,estilo2_artif_out_3.csv
logo_chico_cuadrado,131.44371011294425,233.20089492481202,108,108,estilo2_artif_out_3.csv
logo_chico_cuadrado,400.6941065657884,217.6543353125453,27,27,estilo2_artif_out_3.csv
logo_chico_cuadrado,144.75243506021798,56.06745716650039,108,108,estilo2_artif_out_3.csv
logo_chico_cuadrado,370.598783204332,157.06598774995655,27,27,estilo2_artif_out_3.csv
logo_chico_cuadrado,21.732402686029673,142.57092133630067,108,108,estilo2_artif_out_3.csv
logo_chico_cuadrado,392.0416605658829,148.3857993967831,27,27,estilo2_artif_out_3.csv
logo_chico_cuadrado,62.84590680152178,138.7453764444217,108,108,estilo2_artif_out_3.csv
logo_chico_cuadrado,254.9093162175268,147.46767673641443,54,54,estilo2_artif_out_3.csv
logo_chico_rectangular,465.7285442110151,210.05962004419416,81,27,estilo2_artif_out_3.csv
logo_chico_cuadrado,563.6052747722715,222.39213483408093,54,54,estilo2_artif_out_3.csv
logo_chico_rectangular,543.7642472796142,60.49733399413526,81,27,estilo2_artif_out_3.csv
logo_chico_cuadrado,29.616981837898493,48.785553546622396,54,54,estilo2_artif_out_3.csv
logo_chico_rectangular,16.3925651460886,103.93524337559938,81,27,estilo2_artif_out_3.csv
