layer_name,layer_top,layer_left,layer_width,layer_height,psd_name
fondo_color,0,0,300,600,estilo2_artif_out_19.csv
logo_chico_cuadrado,249.96561664156616,288.89254527166486,27,27,estilo2_artif_out_19.csv
logo_chico_cuadrado,468.25111443176866,100.49279043450952,108,108,estilo2_artif_out_19.csv
logo_chico_cuadrado,495.8398560527712,23.3836539555341,27,27,estilo2_artif_out_19.csv
logo_chico_cuadrado,595.5958250910044,90.85173415951431,108,108,estilo2_artif_out_19.csv
logo_chico_cuadrado,258.392132492736,14.288841630332172,27,27,estilo2_artif_out_19.csv
logo_chico_cuadrado,77.91503202170134,217.92605705559254,108,108,estilo2_artif_out_19.csv
logo_chico_cuadrado,446.68151275254786,42.77491292450577,27,27,estilo2_artif_out_19.csv
logo_chico_cuadrado,388.9267342630774,247.18654928728938,108,108,estilo2_artif_out_19.csv
logo_chico_cuadrado,556.8669694941491,7.8832631930708885,54,54,estilo2_artif_out_19.csv
logo_chico_rectangular,288.42350570484996,184.31899747811258,81,27,estilo2_artif_out_19.csv
logo_chico_cuadrado,173.48230476491153,65.08051918353885,54,54,estilo2_artif_out_19.csv
logo_chico_rectangular,502.4197214283049,136.5822045598179,81,27,estilo2_artif_out_19.csv
logo_chico_cuadrado,97.78402377851307,268.9514335943386,54,54,estilo2_artif_out_19.csv
logo_chico_rectangular,216.5894511155784,120.05188213661313,81,27,estilo2_artif_out_19.csv
